weighted_rating,rate_user_num,latitude,longitude,review_count,price_level,HasTV,Caters,OutdoorSeating,WheelchairAccessible,BusinessParking,RestaurantsDelivery,GoodForKids,BikeParking,WiFi,Alcohol,RestaurantsTakeOut,BusinessAcceptsCreditCards,open_days,open_hours,num_rating,drink,food,inside,menu,outside,total,avg_review_useful,avg_review_funny,avg_review_cool,avg_stars,avg_review_count,avg_useful,avg_funny,avg_cool,avg_fans,avg_compliment_hot,avg_compliment_more,avg_compliment_profile,avg_compliment_cute,avg_compliment_list,avg_compliment_note,avg_compliment_plain,avg_compliment_cool,avg_compliment_funny,avg_compliment_writer,avg_compliment_photos,avg_total_compliment,PAYANN,PCHDAPR,PCHADVT,DENSITY_2021,POP_2021,Total:_Estimate_max,"    Less than $20,000_Estimate_max","    $20,000 to $39,999_Estimate_max","    $40,000 to $59,999_Estimate_max","    $60,000 to $99,999_Estimate_max","    $100,000 to $149,999_Estimate_max","    $150,000 to $199,999_Estimate_max","    $200,000 or more_Estimate_max",Total:_Estimate_min,"    Less than $20,000_Estimate_min","    $20,000 to $39,999_Estimate_min","    $40,000 to $59,999_Estimate_min","    $60,000 to $99,999_Estimate_min","    $100,000 to $149,999_Estimate_min","    $150,000 to $199,999_Estimate_min","    $200,000 or more_Estimate_min",less_100m,less_500m,less_1km,less_5km,less_10km,less_50km,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
4.704046243,88,39.8997011,-74.8232587,87,1,2,1,1,0,1,2,2,1,0,0,1,1,7,80,258,0,0,0,0,0,0,0.795454545,0.102272727,0.284090909,4.055568182,85.56818182,186.5568182,57.05681818,105.2613636,7.181818182,6.545454545,0.613636364,0.147727273,0.284090909,0.136363636,4.863636364,9.022727273,9.954545455,9.954545455,5.272727273,4.079545455,50.875,80473,1330,578,1260.029076,9267130,3364296,365268,438211,407293,708440,612173,357349,532154,3327776,344788,419819,390621,682344,589197,341317,503098,0,0,1,11,42,1725,3,2,1,1,2,1,3,2,0,2,1,3,3,3,3,1,2,0,1,0,0,3,1,1,2,2,3,3,0,1,3,0,3,1,0,3,0,1,0,1,1,0,0,1,0,3,0,3,3,2,2,1,0,0,1,3,0,2,3,3,3,3,0,0,3,2,0,0,2,2,3,0,3,0,0,3,0,3,0,0.897,0.2487,0.187,-0.4919,0.7581,-0.1192,0.6945,0.567,-0.0222,0.3134,-0.9753,-0.2824,-0.8296,0.4035,0.8913,-0.3671,-0.4406,-0.5102,0.983,0.3788,0.393,0.5323,-0.3894,-0.04,0.2634,0.4537,-0.7543,0.3339,-0.3795,-0.3526,-0.5912,0.6166,-0.9717,0.0857,0.1567,-0.5204,0.7038,-0.6348,0.7506,-0.4206,-0.4218,0.6952,0.2915,-0.3985,-0.215,0.5087,-0.5596,0.3214,-0.5158,0.195,-0.7342,0.5181,-0.8941,-0.9364,-0.8967,0.8583,-0.7086,-0.323,-0.5754,0.3007,-0.944,0.959,0.6861,-0.9171,-0.9739,0.5898,0.1308,-0.8699,0.6097,0.9277,0.8408,0.4674,-0.4246,0.3242,-0.9418,-0.5252,0.0951,0.8436,0.6471,-0.4052,-0.6112,-0.7916,0.7487,-0.3942,-0.2463,-0.5887,0.6022,0.2802,-0.3173,-0.4337,-0.7173,-0.7744,-0.4702,0.3458,-0.0624,0.2914,-0.4038,-0.1038,0.8654,0.2381
4.763218391,24,39.9260608,-75.16817688,24,1.39,2,2,1,0,1,1,2,2,0,0,1,1,6,59,63,0,1,0,0,0,1,0.541666667,0.291666667,0.333333333,4.10125,29.58333333,23.33333333,5.541666667,7.875,0.75,0.166666667,0.166666667,0,0,0,0.958333333,0.75,0.375,0.375,0.416666667,0.416666667,3.625,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,1,13,40,607,810,2161,1,2,3,1,1,1,2,0,0,0,3,1,1,1,0,3,2,2,1,3,0,2,3,2,1,1,1,1,1,1,3,1,2,1,2,2,0,2,2,3,0,1,1,0,1,2,0,0,3,0,0,2,1,2,3,1,2,0,3,2,1,3,0,3,2,0,1,2,2,1,3,1,2,2,3,3,2,0,3,0.8264,0.2344,0.7971,0.2243,0.3596,0.3658,-0.4618,-0.9951,0.088,-0.4165,0.3535,-0.0787,0.8489,-0.3985,0.8437,-0.5086,0.5627,-0.7788,-0.6475,-0.2892,0.485,-0.5223,0.7995,-0.2195,0.9822,-0.6589,-0.2115,-0.9002,-0.8843,-0.6303,-0.0918,0.3034,0.58,-0.1842,-0.952,-0.4758,-0.3679,0.7613,-0.0443,0.2576,0.9314,-0.3898,-0.4648,-0.4631,-0.1655,0.8032,0.1827,-0.5059,-0.8868,-0.3377,0.6482,-0.4527,0.53,0.2854,0.9123,-0.8404,-0.6053,0.3146,0.694,-0.7506,-0.8221,0.9827,0.3542,0.4336,0.7346,-0.1559,-0.1181,0.7127,-0.7999,0.7346,-0.3201,0.5249,0.1599,0.6144,-0.9328,0.0862,-0.0261,-0.014,0.4026,-0.8467,-0.1471,-0.2141,0.7175,0.3807,-0.6959,0.7625,0.7949,0.9164,-0.5482,0.7831,0.8119,0.0967,0.5387,0.1591,-0.1251,-0.9431,-0.5933,0.8907,0.8162,0.0587
4.601650165,720,38.606307,-90.219514,698,2,1,0,2,1,1,1,1,1,1,1,1,1,7,43,1098,2,3,10,0,0,15,0.541666667,0.154166667,0.35,4.080569444,77.35833333,243.2777778,96.04583333,170.7152778,8.184722222,14.80416667,1.361111111,0.769444444,0.747222222,0.281944444,12.77916667,49.05972222,29.23194444,29.23194444,6.751388889,9.675,154.6930556,205807,144,453,89.7235036,6168187,2493638,377408,480569,429563,579608,383434,143281,146193,2433278,351208,453521,409347,551132,359570,130713,131369,0,5,8,104,199,518,2,0,1,0,1,2,3,1,1,3,0,1,0,0,2,1,1,2,1,3,2,3,1,0,3,3,1,3,1,0,3,0,1,0,0,2,2,1,0,3,0,3,2,0,0,3,1,3,3,3,1,2,1,3,0,3,0,3,1,1,0,0,0,1,2,3,0,0,2,2,1,0,0,0,0,3,3,0,1,0.3121,-0.1388,-0.8138,-0.7221,-0.3841,0.1653,0.8045,-0.5728,0.5734,-0.4196,-0.7013,-0.8248,-0.3194,-0.0152,0.4555,0.6573,0.4064,-0.4107,0.7449,0.2251,0.3471,0.1416,0.3178,-0.6331,0.2002,0.6292,-0.6223,-0.9381,-0.9894,0.6881,-0.0863,-0.9332,0.4282,-0.9521,0.8026,-0.1132,0.7158,-0.5337,-0.0552,-0.6993,0.7699,0.3221,0.4998,0.209,-0.1769,0.6649,-0.9028,0.692,-0.1349,0.7358,0.2754,0.9836,-0.016,-0.6466,0.6767,-0.9414,-0.1579,-0.6627,0.8487,-0.6429,0.1335,0.7036,0.4619,0.5461,0.3171,0.6895,0.281,0.1675,-0.0479,-0.9103,0.9403,0.336,0.8331,-0.2573,-0.4835,0.8553,-0.6986,0.7724,0.3972,0.0009,-0.874,0.3421,0.4605,-0.7773,-0.5895,-0.2337,-0.7185,-0.4624,-0.1884,0.1479,-0.3929,-0.1279,-0.8889,-0.5142,0.6287,-0.6607,-0.3597,0.274,0.0922,-0.0309
4.502631579,14,32.2358637,-110.9128728,14,1.39,2,2,2,0,0,0,2,2,0,0,0,2,7,121,366,1,2,0,0,0,3,0.357142857,0,0.428571429,3.983571429,47.5,41.42857143,7,22,0.857142857,0.428571429,0.214285714,0.071428571,0,0,0.5,0.857142857,1.071428571,1.071428571,0.428571429,0.928571429,5.571428571,676418,6810,574,64.0221138,7276316,2793213,368930,478501,472903,676077,432574,197505,216069,2755041,343770,458117,455827,653201,412490,184293,197997,0,1,5,103,227,350,2,3,1,0,1,0,1,0,0,1,0,3,0,0,1,2,2,0,2,0,3,0,0,3,3,3,1,2,2,0,2,0,2,3,0,3,2,3,2,0,1,3,2,2,1,2,3,3,1,2,3,3,2,1,3,0,0,2,1,1,1,3,3,0,0,1,1,3,2,2,1,3,3,3,2,0,3,3,0,0.2333,0.4724,0.3415,-0.3189,-0.7487,-0.4108,-0.9567,0.0596,-0.6805,-0.2766,0.1509,0.8747,-0.571,0.3222,-0.1829,-0.7216,0.4568,0.8196,-0.5949,-0.9729,-0.6035,0.7309,0.5287,0.6542,0.6726,0.3721,-0.8515,0.3146,-0.9303,0.1967,0.4341,-0.5568,-0.0342,-0.0877,0.5805,-0.0286,0.0727,0.8346,-0.2079,0.5433,-0.3469,0.0428,-0.6537,0.7922,0.2801,-0.1137,0.1703,0.0319,-0.5008,0.8501,0.865,0.8417,-0.4251,0.557,-0.9933,-0.8268,0.6923,-0.3005,0.3186,-0.4597,-0.7719,0.925,0.8561,0.074,0.0758,-0.2092,-0.1728,0.5758,0.0595,-0.752,0.3556,0.4471,-0.7347,-0.518,0.1016,-0.2594,0.5187,-0.0916,0.6442,0.0862,0.6912,0.215,0.5214,-0.0686,-0.4637,0.598,-0.577,-0.5452,-0.6385,-0.111,0.824,-0.0641,-0.8982,0.2569,0.8393,-0.8381,-0.6007,-0.4851,0.4423,-0.3835
4.130625,106,34.43563987,-119.8203959,103,1,2,1,1,1,1,1,1,1,0,0,1,1,7,78,214,1,3,3,0,0,7,0.962264151,0.358490566,0.58490566,3.900754717,82.11320755,160.1981132,61.44339623,104.5471698,6.179245283,2.650943396,1.198113208,0.330188679,0.245283019,0.037735849,4.433962264,4.509433962,6.91509434,6.91509434,3.811320755,2.556603774,33.60377358,1433056,7866,4184,251.7543622,39237836,13171002,1498273,1721029,1645064,2781138,2327708,1326192,1993048,13099774,1445649,1686505,1612008,2735158,2281220,1294756,1923028,2,3,10,46,74,183,0,2,2,2,2,2,2,2,0,3,0,3,0,3,2,0,2,2,0,1,1,2,2,2,3,3,0,1,3,0,3,2,2,2,1,2,1,3,3,3,0,2,1,3,2,2,0,1,1,2,1,1,2,1,2,3,3,3,3,0,0,2,1,3,1,3,3,3,3,3,2,3,0,0,3,2,0,2,0,-0.7644,-0.2415,-0.9423,0.6977,-0.6002,0.3598,0.236,-0.8435,0.5157,0.0732,0.9309,0.5671,0.9012,-0.4308,-0.1643,-0.8049,0.4693,-0.8261,0.4509,0.0148,0.6619,-0.6082,0.3328,0.6017,0.703,0.0804,-0.9941,-0.2124,-0.129,0.5832,-0.7176,0.0048,-0.1133,-0.7514,0.9779,0.875,-0.4108,0.9325,-0.4966,0.7103,-0.9138,0.5475,-0.9404,-0.8939,0.9402,0.2506,-0.1704,0.7584,0.0429,-0.708,0.2569,-0.7519,0.7609,0.9089,0.151,-0.421,-0.2595,-0.7687,0.5285,-0.6046,0.1699,-0.8641,-0.7925,0.2022,-0.3477,0.9857,-0.071,0.242,0.9254,-0.8125,-0.5143,-0.9234,0.657,0.9773,-0.8499,-0.7835,-0.2206,-0.4385,0.5039,0.1066,0.6724,-0.8342,0.2011,0.7872,-0.4858,-0.0379,0.4976,0.9681,-0.7869,0.6128,-0.4615,0.898,0.2333,-0.9554,-0.2769,-0.5927,-0.0719,0.5055,-0.8911,0.1329
4.153023256,182,30.00949439,-90.15821815,180,1,2,0,0,0,1,2,2,1,0,0,1,0,7,168,33,0,0,7,0,0,7,1.10989011,0.384615385,0.692307692,3.742362637,245.3186813,758.1538462,320.032967,446.9230769,23.18681319,26.14835165,6.005494505,2.917582418,1.631868132,1.956043956,31.27472527,62.53296703,52.67032967,52.67032967,23.00549451,23.29120879,284.1043956,2627081,11173,13470,107.0103595,4624047,1782503,371106,358349,280570,362797,245540,108792,102813,1743235,342506,338513,263074,342361,225728,96312,87277,1,13,22,63,194,471,2,0,3,1,1,0,3,0,2,0,3,1,2,1,2,3,2,1,2,0,2,3,2,3,0,0,1,0,3,0,0,3,0,2,1,3,3,1,3,1,2,2,0,3,3,3,1,2,0,2,3,2,0,1,0,0,2,3,3,0,2,1,0,3,1,0,0,2,3,2,3,0,2,1,1,0,1,2,2,0.4517,-0.5676,-0.2194,-0.0271,-0.0155,-0.2913,-0.5565,-0.1255,-0.7808,-0.7812,0.9273,0.0144,0.4157,0.7763,0.4166,-0.9281,-0.4495,0.1371,-0.1399,0.9324,-0.5545,0.3222,0.9757,0.3606,0.5135,0.8493,-0.1483,-0.2328,-0.9416,0.6532,-0.7758,0.2359,0.1565,0.7004,0.1836,-0.3363,0.3473,-0.9861,0.6994,0.6232,-0.8118,-0.8307,0.1151,-0.3508,0.502,0.7775,0.4063,0.3584,-0.8398,-0.1855,0.75,0.7567,0.8296,0.538,-0.4242,-0.7358,-0.8063,-0.317,0.1031,-0.1643,0.8188,-0.5657,-0.784,0.5189,0.4203,-0.5862,-0.1159,0.5775,0.2344,-0.8101,0.4754,-0.6582,0.9006,0.9176,-0.5591,0.1049,-0.5767,0.4347,-0.2522,-0.8271,-0.7432,0.6141,-0.0627,-0.5349,-0.5378,-0.1448,0.9693,0.8846,-0.1419,0.6671,-0.644,0.1242,0.1389,-0.7338,0.0331,0.2518,0.0839,0.885,0.8442,0.0426
4.291590494,138,39.9012429,-75.0375449,134,1,0,1,1,0,1,0,0,1,0,0,1,1,7,76,409,0,0,0,0,0,0,1.173913043,0.507246377,0.369565217,3.84826087,98.23188406,191.7173913,64.66666667,103.8333333,5.413043478,3.333333333,0.753623188,0.304347826,0.202898551,0.086956522,5.304347826,7.652173913,7.079710145,7.079710145,4.362318841,1.811594203,37.97101449,80473,1330,578,1260.029076,9267130,3364296,365268,438211,407293,708440,612173,357349,532154,3327776,344788,419819,390621,682344,589197,341317,503098,1,1,9,69,169,2052,2,1,2,2,2,0,2,2,3,1,1,1,0,3,2,3,1,2,1,1,2,1,3,1,2,0,2,0,2,0,3,3,0,3,1,2,2,2,0,0,1,2,2,0,3,0,0,1,2,0,2,0,0,0,3,1,0,2,0,2,2,2,1,3,2,0,0,3,3,2,0,0,2,2,0,1,1,2,3,-0.105,0.6573,-0.6202,0.0485,0.7855,0.0134,-0.1011,-0.3428,0.7952,0.5012,0.0388,0.4067,-0.9443,-0.8563,0.3859,-0.0534,0.2792,0.8879,-0.9523,-0.4534,0.4761,0.0765,0.4493,0.1844,0.2311,0.4525,-0.8213,0.0474,0.5646,0.4309,0.6707,0.5807,0.13,-0.4809,0.3577,-0.8465,-0.557,-0.7475,0.9674,0.8328,-0.1403,-0.6027,-0.6746,-0.2968,0.0698,0.8134,-0.6665,-0.2517,-0.5107,-0.7297,-0.981,0.529,0.4631,-0.5365,-0.81,0.3016,0.4131,-0.2792,-0.97,0.2467,-0.8538,-0.1981,0.5202,-0.2757,0.5924,-0.2973,0.6502,0.9479,-0.4685,-0.6243,-0.1089,-0.9346,0.0419,-0.9405,-0.7125,-0.3644,-0.5859,-0.8147,0.5896,-0.588,0.6578,-0.0548,-0.3745,-0.493,-0.7362,0.9458,0.7266,-0.663,0.5025,-0.619,-0.4464,0.5131,0.7722,0.699,0.1082,-0.9786,-0.5239,-0.2604,0.4541,-0.4613
4.095,56,27.85722075,-82.63915888,55,1,2,1,1,0,1,1,2,0,0,0,1,1,7,73,584,0,2,0,0,1,3,0.857142857,0.25,0.25,3.504821429,121.4464286,237.9285714,60.69642857,117.8392857,8.428571429,4.785714286,1.321428571,0.571428571,0.25,0.071428571,8.928571429,11.875,10.05357143,10.05357143,8.392857143,5.178571429,61.48214286,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,2,6,27,147,1057,1,0,3,2,0,2,3,1,1,2,2,1,3,1,0,1,0,3,1,2,1,3,0,0,0,0,3,3,0,3,1,3,0,3,1,3,1,1,0,2,3,2,3,1,2,1,3,0,1,1,1,3,1,1,3,1,1,3,2,0,1,0,1,1,1,3,0,0,3,2,3,0,0,0,3,1,1,3,1,-0.6397,0.3861,-0.9596,0.384,-0.1029,0.9394,0.0411,-0.5578,0.6155,-0.8132,-0.7595,0.2146,0.6051,0.9343,-0.8057,-0.7222,0.0944,-0.7622,0.4549,0.3662,0.3117,-0.9516,-0.4835,-0.545,0.7097,-0.5284,-0.1899,0.9682,0.2671,-0.2907,0.8395,-0.8393,0.9146,-0.4935,-0.0793,-0.7431,0.5117,0.5608,-0.2924,-0.1539,-0.5403,-0.8693,-0.8324,-0.9951,0.2886,-0.3434,-0.2655,-0.7378,-0.6618,-0.632,-0.9015,-0.2368,0.1398,0.5996,0.4968,0.6883,-0.6162,-0.4334,-0.6358,0.3257,-0.478,0.0003,0.4986,0.9134,0.4164,0.586,-0.0488,-0.1942,0.5162,0.0309,-0.4382,-0.3113,-0.887,0.1691,0.5783,0.1672,0.3841,0.6087,-0.1699,-0.8562,0.9979,-0.38,-0.596,0.4803,0.3178,-0.446,-0.5446,0.0295,-0.7698,0.4252,0.1714,-0.6974,0.3877,-0.6945,-0.9487,0.8051,0.5402,0.1047,-0.5205,0.4432
4.695858896,82,28.3052669,-82.7011217,80,1,1,0,0,0,1,1,1,1,0,0,1,1,7,55,1222,0,0,0,0,0,0,0.341463415,0.073170732,0.231707317,4.019390244,101.5,204.8780488,94.1097561,137.5121951,4.695121951,3.743902439,0.56097561,0.231707317,0.085365854,0.024390244,3.56097561,4.231707317,5.658536585,5.658536585,4.292682927,2.5,30.54878049,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,0,1,15,32,754,3,1,0,1,3,2,0,1,1,0,1,1,0,0,1,2,0,1,3,3,1,1,0,3,0,3,0,3,0,1,1,3,1,0,3,0,1,0,2,0,2,0,0,3,0,1,0,2,0,2,0,3,3,3,0,2,3,0,2,2,1,1,2,0,0,3,0,2,2,1,0,1,2,0,2,0,2,1,1,0.207,-0.7482,-0.7926,0.0753,0.6879,0.3258,-0.3946,0.4766,-0.0553,0.2645,0.3838,-0.2625,0.137,0.7518,-0.9433,0.5953,-0.4046,0.7055,-0.8611,0.5435,0.749,0.3976,0.9999,0.2672,-0.5117,0.3308,0.4588,-0.0286,0.7141,0.8716,0.2227,0.6596,-0.8043,0.0477,0.1125,-0.5024,0.7672,-0.8311,-0.5295,0.5296,0.6647,0.115,0.4884,-0.2681,-0.9498,0.4605,-0.1046,0.411,0.885,-0.6856,0.2413,0.3526,-0.4012,0.8216,-0.6538,-0.955,0.579,-0.0394,0.3694,-0.7607,-0.3417,0.1829,0.0827,-0.9981,0.7788,-0.5728,-0.9999,-0.3946,-0.2339,-0.8547,-0.1972,0.7499,-0.595,-0.49,0.8051,0.1516,-0.5971,-0.7193,0.6234,0.8817,0.4479,-0.3777,0.3811,-0.202,0.9419,0.6346,-0.3098,0.8927,0.6533,-0.1991,-0.2537,0.4108,-0.7291,0.6748,0.7841,0.7161,-0.6641,0.6215,-0.1777,0.6508
4.075,40,43.58904409,-116.2781071,36,1,1,1,1,1,1,0,1,1,1,1,1,1,7,84,0,0,0,0,0,0,0,1.5,0.45,0.55,3.94725,93.825,448.5,201.525,301.425,30.175,15,1.725,0.975,0.55,0.375,14.825,91.825,30.25,30.25,16.125,11.85,213.75,163894,127,1233,23.0010226,1900923,686559,86546,124562,128906,186799,111958,41016,43540,670551,74006,110382,115690,168595,97338,34036,33736,1,1,5,44,184,216,0,1,3,2,3,0,3,0,1,2,2,1,0,1,1,2,1,2,1,3,3,1,0,3,1,3,2,2,0,3,1,0,2,0,0,3,3,0,0,1,1,0,1,2,3,3,1,1,3,0,3,2,1,2,0,1,0,1,1,0,2,0,3,0,1,1,2,2,0,0,3,1,0,0,0,1,2,0,0,0.9395,0.4218,-0.8686,0.9417,-0.4831,-0.1882,-0.2766,-0.0485,-0.0506,0.852,-0.1176,-0.6342,0.3767,0.2762,0.6301,0.923,-0.3314,0.0049,0.5218,-0.0716,0.2003,-0.9593,0.0455,-0.7542,0.3171,0.3756,-0.0136,-0.6638,0.8966,-0.2024,0.7777,-0.7373,-0.7738,-0.2853,-0.0329,0.072,-0.7953,-0.0092,0.0134,0.3886,-0.1544,-0.424,0.4728,-0.7698,0.2124,-0.5563,0.483,-0.7212,0.2806,-0.6712,-0.2619,0.9994,-0.7936,0.1335,0.1224,-0.891,-0.4802,-0.5103,0.9824,-0.14,0.1543,-0.3689,0.7238,0.9436,-0.2463,0.0689,0.024,0.6121,-0.0334,-0.9547,0.6608,0.9223,0.8297,0.9237,0.7328,0.1953,0.8592,-0.4059,0.2125,0.2464,-0.9084,-0.1881,0.766,-0.7927,-0.4533,-0.0664,0.6186,-0.5543,0.101,-0.2888,-0.8286,0.027,0.6261,-0.4513,0.8852,0.3511,-0.5227,-0.6649,0.0527,-0.3921
4.607755102,78,39.9427774,-75.1456566,73,2,0,1,1,1,1,1,2,0,1,1,1,1,5,23,167,0,13,1,0,0,14,1.717948718,0.294871795,0.961538462,4.063076923,114.5512821,550.6538462,169.3333333,345.3333333,24.56410256,27.87179487,2.807692308,2.512820513,2.961538462,1.641025641,25.97435897,94.25641026,41.38461538,41.38461538,13.79487179,9.846153846,264.4358974,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,3,25,97,644,810,2157,3,1,1,1,3,3,2,2,1,2,3,1,0,1,2,2,2,2,0,2,1,0,3,0,2,0,2,3,2,0,3,2,3,1,3,2,3,0,0,3,3,1,1,1,3,2,1,0,2,1,1,3,0,1,0,0,0,3,2,1,3,2,0,1,0,3,2,2,3,2,1,2,1,1,0,2,0,3,0,-0.0854,0.4449,0.767,-0.275,0.3378,0.7741,0.2925,-0.3013,-0.2225,0.6454,0.0624,0.9997,0.0892,-0.4022,0.5715,-0.9441,0.5876,0.6647,0.7398,0.937,0.5659,0.3981,0.6162,-0.7203,-0.8633,-0.1811,-0.574,0.3671,0.6546,-0.9371,-0.5903,0.0338,-0.0966,0.8597,-0.1518,-0.9085,-0.9291,0.955,-0.8648,-0.1579,-0.3294,-0.0741,0.8315,0.1589,-0.6725,0.794,0.9753,-0.0437,-0.7315,0.2293,-0.0665,-0.4712,-0.4913,0.5415,0.1476,0.0652,0.5964,-0.7268,-0.3551,0.9688,0.9956,0.3687,-0.054,-0.848,-0.5186,0.5699,0.8074,-0.3311,0.5761,0.4809,-0.03,0.5525,-0.4174,0.1492,-0.9916,0.9836,0.5794,0.0736,-0.7795,0.2236,0.4664,0.4872,-0.404,-0.1289,0.8625,0.0034,0.3218,-0.8854,0.6422,-0.0532,-0.594,0.6251,0.0101,0.4782,-0.2617,0.3091,-0.124,-0.9978,-0.8153,0.8073
3.471014493,8,40.141292,-75.389286,8,1,2,0,2,0,0,1,2,1,0,0,1,1,7,168,61,0,0,0,0,0,0,2,0.75,1.625,3.5025,253.125,1079.875,314.75,923.625,14.5,12.625,1.875,0.875,0.25,0,18.5,83.375,49.125,49.125,11.125,27.5,254.375,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,0,0,0,16,85,2063,2,1,3,2,2,3,0,3,1,1,2,2,3,2,2,3,3,2,1,0,3,3,2,0,0,3,2,3,0,0,1,0,1,0,3,3,3,1,1,3,1,2,0,1,2,2,3,3,2,2,3,2,1,3,3,2,3,3,1,3,1,1,0,0,3,3,2,2,2,0,3,2,0,0,1,3,1,1,3,-0.2929,0.5359,0.1445,0.3602,0.5027,-0.3258,0.5747,0.9926,-0.5867,0.7771,-0.5684,-0.6921,0.1781,0.778,-0.8283,-0.4625,-0.4254,0.7133,-0.1312,0.3832,0.2128,-0.1459,0.0318,-0.9771,-0.716,0.8957,-0.6386,0.9817,-0.5279,-0.6896,-0.4501,-0.0344,-0.3096,0.9621,-0.8355,0.4619,0.2506,0.5033,-0.2111,0.4262,0.0141,0.9035,-0.2149,0.9616,-0.1682,-0.128,-0.7433,0.6599,-0.5693,-0.7662,-0.2729,-0.9128,0.8295,0.754,-0.4137,0.505,0.187,-0.6956,-0.0152,0.3549,-0.9009,0.3472,0.4298,0.33,0.6564,-0.5084,-0.7204,0.476,0.3672,-0.0268,-0.9473,0.389,0.8998,-0.1664,0.5246,-0.7684,-0.233,-0.5734,-0.7922,0.5876,-0.443,-0.4434,0.8819,-0.8448,0.3095,0.6323,-0.6305,0.6411,-0.6155,-0.3344,-0.8702,0.3392,0.1997,0.1558,0.837,-0.7793,-0.7006,-0.9102,0.1479,0.3504
3.826415094,25,39.94906046,-75.14773261,24,1.39,1,2,2,0,0,2,2,2,0,0,2,2,7,112,28,1,2,0,0,0,3,0.44,0.16,0.12,3.912,154.04,387.04,86.32,231.44,9.36,4.2,0.68,0.24,0.2,0.12,6.92,12.72,7.96,7.96,5.68,4.24,50.92,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,3,41,125,660,823,2165,0,3,1,0,1,3,0,3,3,1,2,2,2,1,1,3,1,0,1,1,0,3,2,2,3,1,0,3,2,0,2,2,3,0,0,1,2,0,0,2,0,3,3,3,2,2,3,0,1,0,3,3,0,2,0,3,3,0,2,3,0,3,0,2,1,0,2,1,1,2,0,3,3,3,2,1,1,1,3,-0.424,-0.0136,0.0966,-0.6836,0.5992,0.2055,0.7242,0.7635,0.9448,-0.1027,-0.2592,-0.5978,0.868,0.177,-0.6959,0.0398,0.315,-0.8037,-0.5071,-0.7562,-0.8493,0.5257,0.2524,0.6779,-0.9848,0.884,0.0633,-0.3692,-0.0485,-0.4247,0.3199,0.8221,-0.0521,0.945,-0.1195,0.9166,0.0096,0.2684,-0.2922,-0.2968,0.165,0.9813,-0.8075,0.2931,0.3812,0.1802,-0.2156,-0.5995,-0.2932,-0.6804,0.227,0.3211,-0.8279,-0.1381,-0.56,-0.03,-0.0633,0.183,0.8792,-0.5038,0.0449,-0.9548,-0.2309,0.486,0.1911,-0.2248,0.8317,0.1504,-0.0922,0.7149,0.9439,0.6052,-0.3392,0.3775,-0.6272,-0.6962,-0.0462,0.3178,-0.3179,0.3121,-0.6609,-0.0842,-0.8941,-0.24,0.5506,0.0088,-0.551,0.4398,-0.3683,-0.7146,-0.3207,-0.6694,0.7895,0.5188,-0.8833,-0.9763,0.8264,-0.8704,-0.1639,-0.7344
