weight,rate_user_num,latitude,longitude,review_count,price_level,HasTV,Caters,OutdoorSeating,WheelchairAccessible,BusinessParking,RestaurantsDelivery,GoodForKids,BikeParking,WiFi,Alcohol,RestaurantsTakeOut,BusinessAcceptsCreditCards,open_days,open_hours,num_rating,drink,food,inside,menu,outside,total,avg_review_useful,avg_review_funny,avg_review_cool,avg_stars,avg_review_count,avg_useful,avg_funny,avg_cool,avg_fans,avg_compliment_hot,avg_compliment_more,avg_compliment_profile,avg_compliment_cute,avg_compliment_list,avg_compliment_note,avg_compliment_plain,avg_compliment_cool,avg_compliment_funny,avg_compliment_writer,avg_compliment_photos,avg_total_compliment,PAYANN,PCHDAPR,PCHADVT,DENSITY_2021,POP_2021,Total:_Estimate_max,"    Less than $20,000_Estimate_max","    $20,000 to $39,999_Estimate_max","    $40,000 to $59,999_Estimate_max","    $60,000 to $99,999_Estimate_max","    $100,000 to $149,999_Estimate_max","    $150,000 to $199,999_Estimate_max","    $200,000 or more_Estimate_max",Total:_Estimate_min,"    Less than $20,000_Estimate_min","    $20,000 to $39,999_Estimate_min","    $40,000 to $59,999_Estimate_min","    $60,000 to $99,999_Estimate_min","    $100,000 to $149,999_Estimate_min","    $150,000 to $199,999_Estimate_min","    $200,000 or more_Estimate_min",less_100m,less_500m,less_1km,less_5km,less_10km,less_50km,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99,year,month,previous_rating,yelp_year
3.090909091,22,38.6440225,-90.2616268,21,1,0,0,1,-1,1,-1,1,0,1,1,1,1,7,66.5,376,0,0,0,0,0,0,1.5,0.681818182,0.772727273,3.558181818,278.8181818,583.9090909,235.3181818,285.1818182,20.22727273,24.90909091,3.772727273,1.5,1.5,2.272727273,23.40909091,55.68181818,43.04545455,43.04545455,12.5,3.454545455,215.0909091,205807,144,453,89.7235036,6168187,2493638,377408,480569,429563,579608,383434,143281,146193,2433278,351208,453521,409347,551132,359570,130713,131369,4,13,19,87,249,518,0,3,1,1,0,0,0,1,3,3,2,3,1,0,3,1,1,3,2,3,2,3,0,1,1,0,3,1,3,0,0,1,1,2,1,2,3,0,0,3,1,0,1,1,0,0,1,3,2,1,1,2,2,2,3,1,3,0,1,2,0,0,0,3,0,2,2,0,2,2,2,0,1,0,2,2,2,3,3,0.8943,0.6834,-0.3417,0.0007,-0.2955,-0.674,-0.2777,-0.0944,-0.4935,0.9677,-0.7042,-0.7542,0.887,0.2961,0.8929,-0.4542,-0.918,0.4891,-0.5936,-0.7212,0.8059,0.9648,-0.0132,-0.9041,0.3496,0.5949,-0.7441,-0.4687,0.3572,-0.4581,0.5663,0.5937,-0.2303,0.8977,-0.1668,0.5064,-0.4362,0.4638,0.5593,-0.697,0.1653,0.6281,0.0415,0.0631,-0.5504,-0.2692,-0.57,0.2911,-0.6938,0.8892,0.697,-0.8468,-0.5046,-0.268,-0.8023,-0.6665,-0.4055,-0.0082,-0.7662,-0.3142,0.7569,-0.7439,0.9101,-0.5445,-0.2851,-0.8829,-0.9266,0.4189,-0.3376,0.6425,-0.6313,0.3032,-0.868,-0.7884,-0.9931,0.437,-0.9019,-0.2651,-0.1277,-0.3882,0.9518,-0.043,0.4149,0.2165,0.0068,-0.9523,-0.9369,0.9402,-0.6581,-0.1345,0.9838,0.0363,0.2727,-0.3133,0.7191,-0.4811,0.467,-0.516,-0.5132,-0.1551,2015,12,0,5158
3.773298981,22,38.6440225,-90.2616268,21,1,0,0,1,-1,1,-1,1,0,1,1,1,1,7,66.5,376,0,0,0,0,0,0,1.5,0.681818182,0.772727273,3.558181818,278.8181818,583.9090909,235.3181818,285.1818182,20.22727273,24.90909091,3.772727273,1.5,1.5,2.272727273,23.40909091,55.68181818,43.04545455,43.04545455,12.5,3.454545455,215.0909091,205807,144,453,89.7235036,6168187,2493638,377408,480569,429563,579608,383434,143281,146193,2433278,351208,453521,409347,551132,359570,130713,131369,4,13,19,87,249,518,0,3,1,1,0,0,0,1,3,3,2,3,1,0,3,1,1,3,2,3,2,3,0,1,1,0,3,1,3,0,0,1,1,2,1,2,3,0,0,3,1,0,1,1,0,0,1,3,2,1,1,2,2,2,3,1,3,0,1,2,0,0,0,3,0,2,2,0,2,2,2,0,1,0,2,2,2,3,3,0.8943,0.6834,-0.3417,0.0007,-0.2955,-0.674,-0.2777,-0.0944,-0.4935,0.9677,-0.7042,-0.7542,0.887,0.2961,0.8929,-0.4542,-0.918,0.4891,-0.5936,-0.7212,0.8059,0.9648,-0.0132,-0.9041,0.3496,0.5949,-0.7441,-0.4687,0.3572,-0.4581,0.5663,0.5937,-0.2303,0.8977,-0.1668,0.5064,-0.4362,0.4638,0.5593,-0.697,0.1653,0.6281,0.0415,0.0631,-0.5504,-0.2692,-0.57,0.2911,-0.6938,0.8892,0.697,-0.8468,-0.5046,-0.268,-0.8023,-0.6665,-0.4055,-0.0082,-0.7662,-0.3142,0.7569,-0.7439,0.9101,-0.5445,-0.2851,-0.8829,-0.9266,0.4189,-0.3376,0.6425,-0.6313,0.3032,-0.868,-0.7884,-0.9931,0.437,-0.9019,-0.2651,-0.1277,-0.3882,0.9518,-0.043,0.4149,0.2165,0.0068,-0.9523,-0.9369,0.9402,-0.6581,-0.1345,0.9838,0.0363,0.2727,-0.3133,0.7191,-0.4811,0.467,-0.516,-0.5132,-0.1551,2014,12,3.090909091,5158
3.210832988,22,38.6440225,-90.2616268,21,1,0,0,1,-1,1,-1,1,0,1,1,1,1,7,66.5,376,0,0,0,0,0,0,1.5,0.681818182,0.772727273,3.558181818,278.8181818,583.9090909,235.3181818,285.1818182,20.22727273,24.90909091,3.772727273,1.5,1.5,2.272727273,23.40909091,55.68181818,43.04545455,43.04545455,12.5,3.454545455,215.0909091,205807,144,453,89.7235036,6168187,2493638,377408,480569,429563,579608,383434,143281,146193,2433278,351208,453521,409347,551132,359570,130713,131369,4,13,19,87,249,518,0,3,1,1,0,0,0,1,3,3,2,3,1,0,3,1,1,3,2,3,2,3,0,1,1,0,3,1,3,0,0,1,1,2,1,2,3,0,0,3,1,0,1,1,0,0,1,3,2,1,1,2,2,2,3,1,3,0,1,2,0,0,0,3,0,2,2,0,2,2,2,0,1,0,2,2,2,3,3,0.8943,0.6834,-0.3417,0.0007,-0.2955,-0.674,-0.2777,-0.0944,-0.4935,0.9677,-0.7042,-0.7542,0.887,0.2961,0.8929,-0.4542,-0.918,0.4891,-0.5936,-0.7212,0.8059,0.9648,-0.0132,-0.9041,0.3496,0.5949,-0.7441,-0.4687,0.3572,-0.4581,0.5663,0.5937,-0.2303,0.8977,-0.1668,0.5064,-0.4362,0.4638,0.5593,-0.697,0.1653,0.6281,0.0415,0.0631,-0.5504,-0.2692,-0.57,0.2911,-0.6938,0.8892,0.697,-0.8468,-0.5046,-0.268,-0.8023,-0.6665,-0.4055,-0.0082,-0.7662,-0.3142,0.7569,-0.7439,0.9101,-0.5445,-0.2851,-0.8829,-0.9266,0.4189,-0.3376,0.6425,-0.6313,0.3032,-0.868,-0.7884,-0.9931,0.437,-0.9019,-0.2651,-0.1277,-0.3882,0.9518,-0.043,0.4149,0.2165,0.0068,-0.9523,-0.9369,0.9402,-0.6581,-0.1345,0.9838,0.0363,0.2727,-0.3133,0.7191,-0.4811,0.467,-0.516,-0.5132,-0.1551,2019,4,3.773298981,5158
3.1,10,40.236419,-75.288246,10,1,1,1,-1,1,1,-1,0,1,0,0,1,1,6,60.5,92,0,0,1,0,0,1,0.4,0.1,0,3.607,27.7,19.6,3.1,3.9,0.5,0,0,0,0,0,0.6,0.5,0.3,0.3,0.1,0.1,1.9,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,1,1,8,37,75,1987,3,2,3,3,3,0,0,3,2,0,0,2,2,3,0,1,0,2,2,0,0,0,2,1,1,0,0,2,1,2,0,3,0,0,1,1,0,0,3,2,0,2,2,2,2,1,0,0,3,1,3,0,2,0,1,1,3,0,2,2,1,3,1,0,0,2,2,2,0,0,1,0,0,3,2,0,3,0,3,0.8319,-0.5721,0.1863,0.2784,0.155,-0.3503,-0.7234,0.9192,0.4521,0.9923,0.8475,0.4309,0.9775,0.4121,-0.1315,0.128,0.7871,0.2933,0.6641,0.5525,0.9055,-0.3703,0.4442,0.7959,-0.9274,-0.3008,0.1821,0.5014,0.394,0.4097,-0.6247,-0.1263,-0.5221,0.3425,-0.3633,-0.7934,0.5299,-0.4939,0.8985,-0.3156,-0.6115,0.4661,-0.8065,0.2552,-0.4357,0.0094,0.349,-0.732,-0.0536,-0.0035,0.6721,-0.6898,-0.8421,-0.8501,-0.8023,0.4059,0.608,0.9942,-0.2248,-0.759,-0.2083,0.5641,0.2172,0.0537,-0.9313,0.581,-0.5348,-0.0914,0.2364,0.0217,0.6373,-0.8752,0.5467,0.4037,0.6403,-0.9076,-0.7158,0.7073,-0.9879,-0.1238,0.4337,-0.7756,0.0851,-0.8607,0.2369,-0.1736,0.9482,0.1262,-0.8979,0.9951,-0.9974,-0.3532,-0.2717,-0.0967,0.9129,-0.6348,0.8001,0.4627,-0.6902,0.2185,2016,2,0,3041
3.741144068,10,40.236419,-75.288246,10,1,1,1,-1,1,1,-1,0,1,0,0,1,1,6,60.5,92,0,0,1,0,0,1,0.4,0.1,0,3.607,27.7,19.6,3.1,3.9,0.5,0,0,0,0,0,0.6,0.5,0.3,0.3,0.1,0.1,1.9,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,1,1,8,37,75,1987,3,2,3,3,3,0,0,3,2,0,0,2,2,3,0,1,0,2,2,0,0,0,2,1,1,0,0,2,1,2,0,3,0,0,1,1,0,0,3,2,0,2,2,2,2,1,0,0,3,1,3,0,2,0,1,1,3,0,2,2,1,3,1,0,0,2,2,2,0,0,1,0,0,3,2,0,3,0,3,0.8319,-0.5721,0.1863,0.2784,0.155,-0.3503,-0.7234,0.9192,0.4521,0.9923,0.8475,0.4309,0.9775,0.4121,-0.1315,0.128,0.7871,0.2933,0.6641,0.5525,0.9055,-0.3703,0.4442,0.7959,-0.9274,-0.3008,0.1821,0.5014,0.394,0.4097,-0.6247,-0.1263,-0.5221,0.3425,-0.3633,-0.7934,0.5299,-0.4939,0.8985,-0.3156,-0.6115,0.4661,-0.8065,0.2552,-0.4357,0.0094,0.349,-0.732,-0.0536,-0.0035,0.6721,-0.6898,-0.8421,-0.8501,-0.8023,0.4059,0.608,0.9942,-0.2248,-0.759,-0.2083,0.5641,0.2172,0.0537,-0.9313,0.581,-0.5348,-0.0914,0.2364,0.0217,0.6373,-0.8752,0.5467,0.4037,0.6403,-0.9076,-0.7158,0.7073,-0.9879,-0.1238,0.4337,-0.7756,0.0851,-0.8607,0.2369,-0.1736,0.9482,0.1262,-0.8979,0.9951,-0.9974,-0.3532,-0.2717,-0.0967,0.9129,-0.6348,0.8001,0.4627,-0.6902,0.2185,2010,11,3.1,3041
3.628039154,10,40.236419,-75.288246,10,1,1,1,-1,1,1,-1,0,1,0,0,1,1,6,60.5,92,0,0,1,0,0,1,0.4,0.1,0,3.607,27.7,19.6,3.1,3.9,0.5,0,0,0,0,0,0.6,0.5,0.3,0.3,0.1,0.1,1.9,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,1,1,8,37,75,1987,3,2,3,3,3,0,0,3,2,0,0,2,2,3,0,1,0,2,2,0,0,0,2,1,1,0,0,2,1,2,0,3,0,0,1,1,0,0,3,2,0,2,2,2,2,1,0,0,3,1,3,0,2,0,1,1,3,0,2,2,1,3,1,0,0,2,2,2,0,0,1,0,0,3,2,0,3,0,3,0.8319,-0.5721,0.1863,0.2784,0.155,-0.3503,-0.7234,0.9192,0.4521,0.9923,0.8475,0.4309,0.9775,0.4121,-0.1315,0.128,0.7871,0.2933,0.6641,0.5525,0.9055,-0.3703,0.4442,0.7959,-0.9274,-0.3008,0.1821,0.5014,0.394,0.4097,-0.6247,-0.1263,-0.5221,0.3425,-0.3633,-0.7934,0.5299,-0.4939,0.8985,-0.3156,-0.6115,0.4661,-0.8065,0.2552,-0.4357,0.0094,0.349,-0.732,-0.0536,-0.0035,0.6721,-0.6898,-0.8421,-0.8501,-0.8023,0.4059,0.608,0.9942,-0.2248,-0.759,-0.2083,0.5641,0.2172,0.0537,-0.9313,0.581,-0.5348,-0.0914,0.2364,0.0217,0.6373,-0.8752,0.5467,0.4037,0.6403,-0.9076,-0.7158,0.7073,-0.9879,-0.1238,0.4337,-0.7756,0.0851,-0.8607,0.2369,-0.1736,0.9482,0.1262,-0.8979,0.9951,-0.9974,-0.3532,-0.2717,-0.0967,0.9129,-0.6348,0.8001,0.4627,-0.6902,0.2185,2014,2,3.741144068,3041
3.111111111,9,39.9065103,-74.97419005,9,1,0,0,0,-1,1,1,0,1,0,0,1,1,7,168,180,0,1,1,0,0,0,0.222222222,0.111111111,0.111111111,3.826666667,43.33333333,60,24.55555556,19,2,0.333333333,0.666666667,0.333333333,0.222222222,0,1.888888889,6.555555556,3.222222222,3.222222222,0.888888889,0.444444444,17.77777778,80473,1330,578,1260.029076,9267130,3364296,365268,438211,407293,708440,612173,357349,532154,3327776,344788,419819,390621,682344,589197,341317,503098,0,1,2,44,152,1938,0,1,2,1,3,3,2,2,3,2,3,2,3,1,2,1,2,3,3,0,0,1,0,2,0,3,2,0,1,2,1,1,0,1,0,3,1,1,0,3,0,0,2,3,1,2,2,0,2,3,2,3,3,0,3,0,1,2,1,0,0,0,3,1,2,2,0,3,2,0,1,2,1,0,2,3,0,1,1,0.0074,-0.3051,-0.7908,-0.6085,0.1887,0.3011,0.0809,0.2932,-0.7828,-0.9463,-0.4038,0.3185,0.1168,0.1563,0.3434,-0.6258,-0.9399,-0.1916,-0.8326,-0.5647,-0.1122,-0.2906,0.1907,0.2401,0.7137,0.6889,-0.2304,0.2111,-0.9533,0.9131,-0.4538,0.6208,0.2641,-0.9392,-0.8986,0.9547,-0.455,-0.2224,-0.0931,0.7978,-0.7653,-0.5244,0.2175,0.3507,-0.223,0.8561,-0.7096,-0.9595,-0.7013,-0.3751,-0.6582,-0.9809,-0.2583,0.6518,-0.6034,0.5408,0.0738,0.5162,0.955,-0.6374,-0.777,-0.7381,-0.0566,0.5796,0.0374,-0.4191,-0.9349,-0.6375,-0.1528,0.3665,0.4291,-0.4013,0.5414,0.3578,-0.0454,0.1945,-0.9788,-0.9264,-0.3174,0.4392,-0.9805,0.7069,-0.0483,0.6014,0.6986,0.6007,-0.7161,0.9671,-0.2478,-0.9602,0.6004,0.3124,-0.5938,-0.6469,-0.1553,0.8742,-0.8762,-0.2525,0.2625,-0.7667,2017,9,0,2647
3.342975254,9,39.9065103,-74.97419005,9,1,0,0,0,-1,1,1,0,1,0,0,1,1,7,168,180,0,1,1,0,0,0,0.222222222,0.111111111,0.111111111,3.826666667,43.33333333,60,24.55555556,19,2,0.333333333,0.666666667,0.333333333,0.222222222,0,1.888888889,6.555555556,3.222222222,3.222222222,0.888888889,0.444444444,17.77777778,80473,1330,578,1260.029076,9267130,3364296,365268,438211,407293,708440,612173,357349,532154,3327776,344788,419819,390621,682344,589197,341317,503098,0,1,2,44,152,1938,0,1,2,1,3,3,2,2,3,2,3,2,3,1,2,1,2,3,3,0,0,1,0,2,0,3,2,0,1,2,1,1,0,1,0,3,1,1,0,3,0,0,2,3,1,2,2,0,2,3,2,3,3,0,3,0,1,2,1,0,0,0,3,1,2,2,0,3,2,0,1,2,1,0,2,3,0,1,1,0.0074,-0.3051,-0.7908,-0.6085,0.1887,0.3011,0.0809,0.2932,-0.7828,-0.9463,-0.4038,0.3185,0.1168,0.1563,0.3434,-0.6258,-0.9399,-0.1916,-0.8326,-0.5647,-0.1122,-0.2906,0.1907,0.2401,0.7137,0.6889,-0.2304,0.2111,-0.9533,0.9131,-0.4538,0.6208,0.2641,-0.9392,-0.8986,0.9547,-0.455,-0.2224,-0.0931,0.7978,-0.7653,-0.5244,0.2175,0.3507,-0.223,0.8561,-0.7096,-0.9595,-0.7013,-0.3751,-0.6582,-0.9809,-0.2583,0.6518,-0.6034,0.5408,0.0738,0.5162,0.955,-0.6374,-0.777,-0.7381,-0.0566,0.5796,0.0374,-0.4191,-0.9349,-0.6375,-0.1528,0.3665,0.4291,-0.4013,0.5414,0.3578,-0.0454,0.1945,-0.9788,-0.9264,-0.3174,0.4392,-0.9805,0.7069,-0.0483,0.6014,0.6986,0.6007,-0.7161,0.9671,-0.2478,-0.9602,0.6004,0.3124,-0.5938,-0.6469,-0.1553,0.8742,-0.8762,-0.2525,0.2625,-0.7667,2014,11,3.111111111,2647
3.262747666,9,39.9065103,-74.97419005,9,1,0,0,0,-1,1,1,0,1,0,0,1,1,7,168,180,0,1,1,0,0,0,0.222222222,0.111111111,0.111111111,3.826666667,43.33333333,60,24.55555556,19,2,0.333333333,0.666666667,0.333333333,0.222222222,0,1.888888889,6.555555556,3.222222222,3.222222222,0.888888889,0.444444444,17.77777778,80473,1330,578,1260.029076,9267130,3364296,365268,438211,407293,708440,612173,357349,532154,3327776,344788,419819,390621,682344,589197,341317,503098,0,1,2,44,152,1938,0,1,2,1,3,3,2,2,3,2,3,2,3,1,2,1,2,3,3,0,0,1,0,2,0,3,2,0,1,2,1,1,0,1,0,3,1,1,0,3,0,0,2,3,1,2,2,0,2,3,2,3,3,0,3,0,1,2,1,0,0,0,3,1,2,2,0,3,2,0,1,2,1,0,2,3,0,1,1,0.0074,-0.3051,-0.7908,-0.6085,0.1887,0.3011,0.0809,0.2932,-0.7828,-0.9463,-0.4038,0.3185,0.1168,0.1563,0.3434,-0.6258,-0.9399,-0.1916,-0.8326,-0.5647,-0.1122,-0.2906,0.1907,0.2401,0.7137,0.6889,-0.2304,0.2111,-0.9533,0.9131,-0.4538,0.6208,0.2641,-0.9392,-0.8986,0.9547,-0.455,-0.2224,-0.0931,0.7978,-0.7653,-0.5244,0.2175,0.3507,-0.223,0.8561,-0.7096,-0.9595,-0.7013,-0.3751,-0.6582,-0.9809,-0.2583,0.6518,-0.6034,0.5408,0.0738,0.5162,0.955,-0.6374,-0.777,-0.7381,-0.0566,0.5796,0.0374,-0.4191,-0.9349,-0.6375,-0.1528,0.3665,0.4291,-0.4013,0.5414,0.3578,-0.0454,0.1945,-0.9788,-0.9264,-0.3174,0.4392,-0.9805,0.7069,-0.0483,0.6014,0.6986,0.6007,-0.7161,0.9671,-0.2478,-0.9602,0.6004,0.3124,-0.5938,-0.6469,-0.1553,0.8742,-0.8762,-0.2525,0.2625,-0.7667,2014,1,3.342975254,2647
3.142857143,14,40.01222567,-75.2619557,13,1,1,0,0,-1,1,1,1,1,0,0,1,1,7,133,84,0,1,1,0,0,0,1,0.5,0.357142857,3.497142857,305.5,1023.928571,389,711.7857143,25.64285714,39.57142857,4.642857143,1.714285714,6.214285714,1,22.85714286,33.07142857,60.57142857,60.57142857,14.5,13.57142857,258.2857143,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,0,1,4,87,391,2217,2,0,1,2,2,2,3,3,2,2,3,1,2,0,1,3,3,3,2,2,1,3,0,3,2,1,1,2,0,0,0,1,0,1,0,1,1,3,3,2,2,2,3,0,3,0,2,1,2,0,3,1,2,0,3,0,0,2,1,0,0,2,1,0,3,3,2,2,1,3,2,3,0,1,0,1,0,1,3,0.0092,-0.117,0.856,0.117,-0.5874,0.8171,-0.7889,0.9493,0.7875,0.7303,-0.4636,-0.1065,-0.5306,0.4944,-0.4712,-0.8081,-0.3903,0.2377,0.6595,0.1833,-0.5631,0.2758,0.973,-0.4792,0.5953,0.7294,0.1232,-0.7855,0.1534,0.5318,-0.354,0.7076,-0.0985,-0.4926,-0.9652,0.9023,0.9172,-0.486,0.3668,0.2519,-0.4391,0.7282,-0.7685,0.4549,0.8445,0.9028,-0.2406,0.486,0.922,-0.8609,-0.55,-0.2745,-0.1982,-0.5703,0.4559,0.0995,0.7352,-0.6163,0.107,-0.1721,0.3036,-0.8204,-0.8869,0.4673,-0.7822,-0.2175,0.766,0.4481,0.0785,0.1905,-0.9309,-0.4278,-0.2664,-0.7658,0.7097,-0.9332,0.0242,-0.3064,-0.4533,0.2474,-0.405,-0.7818,-0.5619,0.5114,0.9949,-0.4915,-0.3575,0.6295,0.0101,0.8979,0.3028,0.1158,-0.3283,-0.9662,-0.6678,0.105,0.4819,0.5244,0.6061,-0.1092,2007,9,0,3870
4.06646783,14,40.01222567,-75.2619557,13,1,1,0,0,-1,1,1,1,1,0,0,1,1,7,133,84,0,1,1,0,0,0,1,0.5,0.357142857,3.497142857,305.5,1023.928571,389,711.7857143,25.64285714,39.57142857,4.642857143,1.714285714,6.214285714,1,22.85714286,33.07142857,60.57142857,60.57142857,14.5,13.57142857,258.2857143,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,0,1,4,87,391,2217,2,0,1,2,2,2,3,3,2,2,3,1,2,0,1,3,3,3,2,2,1,3,0,3,2,1,1,2,0,0,0,1,0,1,0,1,1,3,3,2,2,2,3,0,3,0,2,1,2,0,3,1,2,0,3,0,0,2,1,0,0,2,1,0,3,3,2,2,1,3,2,3,0,1,0,1,0,1,3,0.0092,-0.117,0.856,0.117,-0.5874,0.8171,-0.7889,0.9493,0.7875,0.7303,-0.4636,-0.1065,-0.5306,0.4944,-0.4712,-0.8081,-0.3903,0.2377,0.6595,0.1833,-0.5631,0.2758,0.973,-0.4792,0.5953,0.7294,0.1232,-0.7855,0.1534,0.5318,-0.354,0.7076,-0.0985,-0.4926,-0.9652,0.9023,0.9172,-0.486,0.3668,0.2519,-0.4391,0.7282,-0.7685,0.4549,0.8445,0.9028,-0.2406,0.486,0.922,-0.8609,-0.55,-0.2745,-0.1982,-0.5703,0.4559,0.0995,0.7352,-0.6163,0.107,-0.1721,0.3036,-0.8204,-0.8869,0.4673,-0.7822,-0.2175,0.766,0.4481,0.0785,0.1905,-0.9309,-0.4278,-0.2664,-0.7658,0.7097,-0.9332,0.0242,-0.3064,-0.4533,0.2474,-0.405,-0.7818,-0.5619,0.5114,0.9949,-0.4915,-0.3575,0.6295,0.0101,0.8979,0.3028,0.1158,-0.3283,-0.9662,-0.6678,0.105,0.4819,0.5244,0.6061,-0.1092,2020,9,3.142857143,3870
3.772356567,14,40.01222567,-75.2619557,13,1,1,0,0,-1,1,1,1,1,0,0,1,1,7,133,84,0,1,1,0,0,0,1,0.5,0.357142857,3.497142857,305.5,1023.928571,389,711.7857143,25.64285714,39.57142857,4.642857143,1.714285714,6.214285714,1,22.85714286,33.07142857,60.57142857,60.57142857,14.5,13.57142857,258.2857143,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,0,1,4,87,391,2217,2,0,1,2,2,2,3,3,2,2,3,1,2,0,1,3,3,3,2,2,1,3,0,3,2,1,1,2,0,0,0,1,0,1,0,1,1,3,3,2,2,2,3,0,3,0,2,1,2,0,3,1,2,0,3,0,0,2,1,0,0,2,1,0,3,3,2,2,1,3,2,3,0,1,0,1,0,1,3,0.0092,-0.117,0.856,0.117,-0.5874,0.8171,-0.7889,0.9493,0.7875,0.7303,-0.4636,-0.1065,-0.5306,0.4944,-0.4712,-0.8081,-0.3903,0.2377,0.6595,0.1833,-0.5631,0.2758,0.973,-0.4792,0.5953,0.7294,0.1232,-0.7855,0.1534,0.5318,-0.354,0.7076,-0.0985,-0.4926,-0.9652,0.9023,0.9172,-0.486,0.3668,0.2519,-0.4391,0.7282,-0.7685,0.4549,0.8445,0.9028,-0.2406,0.486,0.922,-0.8609,-0.55,-0.2745,-0.1982,-0.5703,0.4559,0.0995,0.7352,-0.6163,0.107,-0.1721,0.3036,-0.8204,-0.8869,0.4673,-0.7822,-0.2175,0.766,0.4481,0.0785,0.1905,-0.9309,-0.4278,-0.2664,-0.7658,0.7097,-0.9332,0.0242,-0.3064,-0.4533,0.2474,-0.405,-0.7818,-0.5619,0.5114,0.9949,-0.4915,-0.3575,0.6295,0.0101,0.8979,0.3028,0.1158,-0.3283,-0.9662,-0.6678,0.105,0.4819,0.5244,0.6061,-0.1092,2020,1,4.06646783,3870
3.148148148,27,28.053978,-82.44253,26,2,0,-1,1,-1,1,0,1,-1,0,0,1,1,7,98,1970,0,1,1,0,0,0,1.296296296,0.222222222,0.740740741,3.752962963,121.2592593,226.9259259,57.7037037,170.4074074,6.740740741,2.148148148,0.481481481,0.37037037,0.037037037,0,3.444444444,5.37037037,3.407407407,3.407407407,3.37037037,3.518518519,25.55555556,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,2,3,57,147,1100,3,3,2,2,1,3,2,2,2,1,3,1,1,1,0,2,3,0,3,0,0,2,0,2,1,0,2,2,3,1,2,1,0,3,0,3,0,3,0,3,3,1,3,3,2,3,1,3,1,3,1,0,0,1,0,3,3,1,2,2,3,0,2,1,0,2,2,0,1,0,0,1,2,1,0,1,1,1,1,0.0317,-0.3382,0.5224,-0.5323,-0.8219,-0.642,0.7264,0.7111,-0.489,-0.1011,-0.4837,0.2378,-0.7867,0.0152,-0.8427,0.5129,-0.4846,-0.1333,0.9618,-0.0547,-0.2963,-0.0035,0.0693,0.723,0.9798,-0.1772,0.3808,-0.8516,-0.421,-0.4916,0.1282,-0.6889,0.1577,0.3784,0.204,-0.8656,0.4469,-0.3208,-0.8776,-0.9635,-0.3667,-0.0037,-0.2616,-0.1706,0.5735,-0.7872,0.0563,-0.9308,-0.1634,-0.132,-0.0101,0.6061,-0.7189,-0.4443,0.7418,0.6003,0.0003,0.6956,-0.8873,0.0619,0.4775,-0.8356,-0.7019,0.318,0.4219,-0.3509,-0.9904,-0.1966,0.8628,0.6875,-0.5297,0.0601,0.4046,-0.0667,0.5475,-0.0314,0.8082,0.576,-0.5888,-0.3599,0.8277,0.5548,0.9938,0.5009,0.3754,-0.8516,0.8189,0.0464,-0.5395,0.9772,0.483,0.9591,-0.0138,0.0549,-0.6928,-0.5177,-0.6022,-0.4595,0.4844,0.7026,2013,7,0,2310
